Name,Status,Amount,Internal ID,Item
Givaudan Flavors Corp.,Paid In Full,.00,10642,CS-CODEC-EQ-ANT+
Givaudan Flavors Corp.,Paid In Full,.00,10642,CS-CODEC-EQ-K9+
Givaudan Flavors Corp.,Paid In Full,187.36,10642,CS-CODEC-EQ-WMK
Givaudan Flavors Corp.,Paid In Full,14046.55,10642,CS-KIT-EQ-K9
Givaudan Flavors Corp.,Paid In Full,.00,10642,CS-QUADCAM2+
Givaudan Flavors Corp.,Paid In Full,.00,10642,CS-T10-TS-L+
Givaudan Flavors Corp.,Paid In Full,929.50,10642,HD-RX-4K-210-C-E
Givaudan Flavors Corp.,Paid In Full,260.00,10642,HD-TX-4KZ-101
Givaudan Flavors Corp.,Paid In Full,37.50,10642,HZ2-FP-G2-B
Givaudan Flavors Corp.,Paid In Full,437.50,10642,HZ2-KPCN-B ENGRAVED
Givaudan Flavors Corp.,Paid In Full,1458.00,10642,MISC. MATERIAL
Givaudan Flavors Corp.,Paid In Full,4096.30,10642,MXA920W-S
Givaudan Flavors Corp.,Paid In Full,8190.00,10642,Onsite Installation
Givaudan Flavors Corp.,Paid In Full,292.50,10642,PDX-215C
Givaudan Flavors Corp.,Paid In Full,219.38,10642,PDX-915R
Givaudan Flavors Corp.,Paid In Full,4104.00,10642,Programming
Givaudan Flavors Corp.,Paid In Full,.00,10642,PSU-12VDC-70W-GR+
Givaudan Flavors Corp.,Paid In Full,.00,10642,PWR-CORD-USA-B
Givaudan Flavors Corp.,Paid In Full,1145.88,10642,QB65C
Givaudan Flavors Corp.,Paid In Full,2932.36,10642,QB85C
Givaudan Flavors Corp.,Paid In Full,191.40,10642,R9861500T01
Givaudan Flavors Corp.,Paid In Full,3185.00,10642,R9861611USB2
Givaudan Flavors Corp.,Paid In Full,5845.93,10642,SHIPPING
Givaudan Flavors Corp.,Paid In Full,530.00,10642,Tesira EX-UBT
Givaudan Flavors Corp.,Paid In Full,1238.75,10642,TesiraCONNECT TC-5D
Givaudan Flavors Corp.,Paid In Full,2270.00,10642,TesiraFORTE DAN VT4
Givaudan Flavors Corp.,Paid In Full,437.85,10642,TS325TU
Givaudan Flavors Corp.,Paid In Full,34.88,10642,U209-005-COM
Givaudan Flavors Corp.,Paid In Full,625.00,10642,Voltera A 300.2
Givaudan Flavors Corp.,Open,9.75,12396,B573071K
Givaudan Flavors Corp.,Open,9.75,12396,B573071K
Givaudan Flavors Corp.,Open,6.79,12396,C2G10376
Givaudan Flavors Corp.,Open,6.79,12396,C2G10376
Givaudan Flavors Corp.,Open,8.68,12396,C2G10377
Givaudan Flavors Corp.,Open,8.68,12396,C2G10377
Givaudan Flavors Corp.,Open,.00,12396,CAB-2HDMI-1.5M-GR-
Givaudan Flavors Corp.,Open,.00,12396,CAB-2HDMI-1.5M-GR-
Givaudan Flavors Corp.,Open,.00,12396,CAB-CAT5E-8M-
Givaudan Flavors Corp.,Open,.00,12396,CAB-CAT5E-8M-
Givaudan Flavors Corp.,Open,.00,12396,CAB-ETH-5M-GR-
Givaudan Flavors Corp.,Open,.00,12396,CAB-ETH-5M-GR-
Givaudan Flavors Corp.,Open,20.96,12396,CG54427
Givaudan Flavors Corp.,Open,20.96,12396,CG54427
Givaudan Flavors Corp.,Open,54.78,12396,CN-SM
Givaudan Flavors Corp.,Open,54.78,12396,CN-SM
Givaudan Flavors Corp.,Open,603.81,12396,CON-SNT-CSBARCK9
Givaudan Flavors Corp.,Open,603.81,12396,CON-SNT-CSBARCK9
Givaudan Flavors Corp.,Open,4153.16,12396,CS-BARPRO-C-K9
Givaudan Flavors Corp.,Open,4153.16,12396,CS-BARPRO-C-K9
Givaudan Flavors Corp.,Open,.00,12396,CS-BARPRO-MOUNT-
Givaudan Flavors Corp.,Open,.00,12396,CS-BARPRO-MOUNT-
Givaudan Flavors Corp.,Open,.00,12396,CS-T10-TS-L-
Givaudan Flavors Corp.,Open,.00,12396,CS-T10-TS-L-
Givaudan Flavors Corp.,Open,160.67,12396,FCAV1U
Givaudan Flavors Corp.,Open,364.00,12396,MISC. MATERIAL
Givaudan Flavors Corp.,Open,364.00,12396,MISC. MATERIAL
Givaudan Flavors Corp.,Open,.00,12396,OFE
Givaudan Flavors Corp.,Open,1820.00,12396,Onsite Installation
Givaudan Flavors Corp.,Open,1820.00,12396,Onsite Installation
Givaudan Flavors Corp.,Open,.00,12396,PWR-CORD-USA-F
Givaudan Flavors Corp.,Open,.00,12396,PWR-CORD-USA-F
Givaudan Flavors Corp.,Open,572.94,12396,QB65C
Givaudan Flavors Corp.,Open,572.94,12396,QB65C
Givaudan Flavors Corp.,Open,47.85,12396,R9861500T01
Givaudan Flavors Corp.,Open,47.85,12396,R9861500T01
Givaudan Flavors Corp.,Open,796.25,12396,R9861611USB2
Givaudan Flavors Corp.,Open,796.25,12396,R9861611USB2
Givaudan Flavors Corp.,Open,62.85,12396,RMT3
Givaudan Flavors Corp.,Open,204.50,12396,SHIPPING
Givaudan Flavors Corp.,Open,204.50,12396,SHIPPING
84.51,Paid In Full,1116.25,9346,CAM520 Pro2
84.51,Paid In Full,1686.25,9346,CAM550
84.51,Paid In Full,3000.00,9346,Design Engineering
84.51,Paid In Full,750.00,9346,HD-RX-4KZ-101 ***DISCONTINUED***
84.51,Paid In Full,500.00,9346,HD-TX-4KZ-101
84.51,Paid In Full,281.25,9346,HD-TX-4KZ-101-1G-W ***DISCONTINUED***
84.51,Paid In Full,2875.00,9346,MISC. MATERIAL
84.51,Paid In Full,.00,9346,OFE
84.51,Paid In Full,.00,9346,OFE
84.51,Paid In Full,.00,9346,OFE
84.51,Paid In Full,10200.00,9346,Onsite Installation
84.51,Paid In Full,4000.00,9346,Programming
84.51,Paid In Full,2280.00,9346,Project Management
84.51,Paid In Full,8545.12,9346,QM85C
84.51,Paid In Full,145.00,9346,RC-RK2
84.51,Paid In Full,290.00,9346,RCM-UNI
84.51,Paid In Full,2762.50,9346,RCU2S-B20
84.51,Paid In Full,687.50,9346,RMC4
84.51,Paid In Full,528.75,9346,SPA2-60
84.51,Paid In Full,3843.75,9346,TeamConnect Ceiling 2
84.51,Paid In Full,3851.25,9346,TesiraFORTE X 800​
84.51,Paid In Full,3208.75,9346,UC-C100-T-WM
84.51,Paid In Full,648.38,9346,XTM1U
"Nationwide Children's Hospital, Inc.",Paid In Full,1200.00,9301,Onsite Support
JONES LANG LASALLE,Paid In Full,210.00,2947,P&G Installation Labor
Lucid Motors,Paid In Full,159.38,9436,151374
Lucid Motors,Paid In Full,206.13,9436,151374
Lucid Motors,Paid In Full,159.38,9436,151374
Lucid Motors,Paid In Full,206.13,9436,151374
Lucid Motors,Paid In Full,65.25,9436,ADD1012
Lucid Motors,Paid In Full,65.25,9436,ADD1012
Lucid Motors,Paid In Full,39.60,9436,DCS400
Lucid Motors,Paid In Full,39.60,9436,DCS400
Lucid Motors,Paid In Full,828.00,9436,DST975-4
Lucid Motors,Paid In Full,828.00,9436,DST975-4
Lucid Motors,Paid In Full,61200.00,9436,INSTALL
Lucid Motors,Paid In Full,30600.00,9436,INSTALL
Lucid Motors,Paid In Full,30599.98,9436,INSTALL
Lucid Motors,Paid In Full,4048.80,9436,Lift Rental
Lucid Motors,Paid In Full,4048.80,9436,Lift Rental
Lucid Motors,Paid In Full,9986.40,9436,LTM1U
Lucid Motors,Paid In Full,9986.40,9436,LTM1U
Lucid Motors,Paid In Full,4175.00,9436,MISC. MATERIAL
Lucid Motors,Paid In Full,4175.00,9436,MISC. MATERIAL
Lucid Motors,Paid In Full,.00,9436,OFE
Lucid Motors,Paid In Full,.00,9436,OFE
Lucid Motors,Paid In Full,.00,9436,OFE
Lucid Motors,Paid In Full,.00,9436,OFE
Lucid Motors,Paid In Full,24480.00,9436,Project Management
Lucid Motors,Paid In Full,12240.00,9436,Project Management
Lucid Motors,Paid In Full,12240.00,9436,Project Management
Lucid Motors,Paid In Full,40082.76,9436,QM65C
Lucid Motors,Paid In Full,40082.76,9436,QM65C
Lucid Motors,Paid In Full,6450.00,9436,QM75C
Lucid Motors,Paid In Full,2514.98,9436,SHIPPING
Lucid Motors,Paid In Full,2514.98,9436,SHIPPING
S. Craig Lindner Sr,Paid In Full,9984.00,9386,DM-NVX-363
S. Craig Lindner Sr,Paid In Full,16640.00,9386,DM-NVX-363
S. Craig Lindner Sr,Paid In Full,16640.00,9386,DM-NVX-363
S. Craig Lindner Sr,Paid In Full,8320.00,9386,DM-NVX-363
S. Craig Lindner Sr,Paid In Full,12672.00,9386,DM-NVX-363C
S. Craig Lindner Sr,Paid In Full,25344.00,9386,DM-NVX-363C
S. Craig Lindner Sr,Paid In Full,25344.00,9386,DM-NVX-363C
S. Craig Lindner Sr,Paid In Full,25344.00,9386,DM-NVX-363C
S. Craig Lindner Sr,Paid In Full,.00,9386,DM-NVX-363C
S. Craig Lindner Sr,Paid In Full,1320.00,9386,DMF-CI-8
S. Craig Lindner Sr,Paid In Full,2640.00,9386,DMF-CI-8
S. Craig Lindner Sr,Paid In Full,2640.00,9386,DMF-CI-8
S. Craig Lindner Sr,Paid In Full,2640.00,9386,DMF-CI-8
S. Craig Lindner Sr,Paid In Full,.00,9386,DMF-CI-8
S. Craig Lindner Sr,Paid In Full,248.25,9386,SHIPPING
S. Craig Lindner Sr,Paid In Full,248.25,9386,SHIPPING
S. Craig Lindner Sr,Paid In Full,248.25,9386,SHIPPING
S. Craig Lindner Sr,Paid In Full,248.25,9386,SHIPPING
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,384.25,9481,1SKB-R6UW
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,138.48,9481,25225BBK0250
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,169.82,9481,ACR-1509-S
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,2520.00,9481,ALC-404D
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,2560.00,9481,CBT 70J-1
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,1448.00,9481,CBT 70JE-1
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,530.70,9481,CD-400U
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,48.00,9481,MISC. MATERIAL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,14.50,9481,MISC. MATERIAL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,24.00,9481,MISC. MATERIAL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,57.12,9481,N1M1-2
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,19.56,9481,N1M1-25
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,4560.00,9481,NSL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,380.00,9481,NSL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,812.00,9481,NSL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,406.00,9481,NSL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,1845.00,9481,NSL
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,198.00,9481,POA-LMP52
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,316.10,9481,RM82
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,461.10,9481,SLXD1=-G58
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,539.40,9481,SLXD2/SM58-G58
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,1725.50,9481,SLXD4D=-G58
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,181.25,9481,UA221
CLINTON MASSIE LOCAL DISTRICT,Paid In Full,261.00,9481,WL185
Outville Presbyterian Church,Paid In Full,605.49,9360,AZA804
Outville Presbyterian Church,Paid In Full,605.49,9360,AZA804
Outville Presbyterian Church,Paid In Full,619.73,9360,AZM8
Outville Presbyterian Church,Paid In Full,619.73,9360,AZM8
Outville Presbyterian Church,Paid In Full,.00,9360,BRK10
Outville Presbyterian Church,Paid In Full,56.16,9360,C-V-US
Outville Presbyterian Church,Paid In Full,56.16,9360,C-V-US
Outville Presbyterian Church,Paid In Full,.00,9360,C-V-US-B
Outville Presbyterian Church,Paid In Full,190.08,9360,C-ZSV-US
Outville Presbyterian Church,Paid In Full,190.08,9360,C-ZSV-US
Outville Presbyterian Church,Paid In Full,.00,9360,C-ZSV-US-B
Outville Presbyterian Church,Paid In Full,.00,9360,CG00723
Outville Presbyterian Church,Paid In Full,.00,9360,CG03137
Outville Presbyterian Church,Paid In Full,.00,9360,CG40411
Outville Presbyterian Church,Paid In Full,.00,9360,CG40463
Outville Presbyterian Church,Paid In Full,.00,9360,CPR-201
Outville Presbyterian Church,Paid In Full,.00,9360,CUSTOM-RCI CUSTOM
Outville Presbyterian Church,Paid In Full,144.00,9360,Design Engineering
Outville Presbyterian Church,Paid In Full,144.00,9360,Design Engineering
Outville Presbyterian Church,Paid In Full,.00,9360,EB1 X
Outville Presbyterian Church,Paid In Full,120.00,9360,MISC. MATERIAL
Outville Presbyterian Church,Paid In Full,120.00,9360,MISC. MATERIAL
Outville Presbyterian Church,Paid In Full,120.00,9360,MISC. MATERIAL
Outville Presbyterian Church,Paid In Full,120.00,9360,MISC. MATERIAL
Outville Presbyterian Church,Paid In Full,168.00,9360,Onsite Installation
Outville Presbyterian Church,Paid In Full,168.00,9360,Onsite Installation
Outville Presbyterian Church,Paid In Full,.00,9360,PD-915R
Outville Presbyterian Church,Paid In Full,240.00,9360,Programming
Outville Presbyterian Church,Paid In Full,240.00,9360,Programming
Outville Presbyterian Church,Paid In Full,75.00,9360,SHIPPING
Outville Presbyterian Church,Paid In Full,75.00,9360,SHIPPING
Outville Presbyterian Church,Paid In Full,84.00,9360,TRAVEL
Outville Presbyterian Church,Paid In Full,84.00,9360,TRAVEL
Outville Presbyterian Church,Paid In Full,.00,9360,URT2
CINCINNATI CHILDREN'S HOSPITAL,Paid In Full,40.00,9379,Freight
CINCINNATI CHILDREN'S HOSPITAL,Paid In Full,182.40,9379,PAC525FW
PROCTER & GAMBLE GO,Paid In Full,3500.00,9342,Onsite Installation
"Nationwide Children's Hospital, Inc.",Paid In Full,160.00,9332,Extended Support Agreement
"Nationwide Children's Hospital, Inc.",Paid In Full,2319.20,9332,NP-PE506WL
"Nationwide Children's Hospital, Inc.",Paid In Full,455.00,9332,Onsite Installation
"Nationwide Children's Hospital, Inc.",Paid In Full,240.08,9332,RPMAU
DELTA ELECTRICAL CONTRACTORS,Open,120000.00,11445,Progress Billing
REDDY ELECTRIC CO.,Paid In Full,364.00,9889,NSL
Lucid Motors,Paid In Full,265.20,9424,16-02P-BLK
Lucid Motors,Paid In Full,132.00,9424,22-02SP-BLK
Lucid Motors,Paid In Full,246.40,9424,32060
Lucid Motors,Paid In Full,33.20,9424,5-RS18
Lucid Motors,Paid In Full,101.75,9424,535-2000-206
Lucid Motors,Paid In Full,358.80,9424,64100
Lucid Motors,Paid In Full,704.07,9424,999-2225-150
Lucid Motors,Paid In Full,-704.07,9424,999-2225-150
Lucid Motors,Paid In Full,10028.16,9424,999-30230-000W
Lucid Motors,Paid In Full,-3342.72,9424,999-30230-000W
Lucid Motors,Paid In Full,2154.78,9424,999-60320-000
Lucid Motors,Paid In Full,1573.20,9424,ANI4IN-BLOCK
Lucid Motors,Paid In Full,65.16,9424,C2G10376
Lucid Motors,Paid In Full,214.38,9424,CAB-COOL50
Lucid Motors,Paid In Full,1413.60,9424,CAT6ASP-BLK
Lucid Motors,Paid In Full,336.00,9424,CAT6P-BLK
Lucid Motors,Paid In Full,115.00,9424,CBL-8K-HD-12
Lucid Motors,Paid In Full,584.28,9424,CFR-11-18
Lucid Motors,Paid In Full,51.27,9424,CG54420
Lucid Motors,Paid In Full,1880.40,9424,CONNECT 164D
Lucid Motors,Paid In Full,1848.00,9424,CP4N
Lucid Motors,Paid In Full,92943.00,9424,Custom
Lucid Motors,Paid In Full,.00,9424,CY-LJJNWS
Lucid Motors,Paid In Full,2887.68,9424,ES947C/FM5
Lucid Motors,Paid In Full,1983.60,9424,GSM4230PX-100NAS
Lucid Motors,Paid In Full,3630.00,9424,HD-MD8X4-4KZ-E
Lucid Motors,Paid In Full,480.00,9424,HD-RX-4KZ-101 ***DISCONTINUED***
Lucid Motors,Paid In Full,282.00,9424,HD-RXC-4KZ-101
Lucid Motors,Paid In Full,540.00,9424,HD-TX-4KZ-101-1G-B
Lucid Motors,Paid In Full,282.00,9424,HD-TXC-4KZ-101
Lucid Motors,Paid In Full,12600.00,9424,INSTALL
Lucid Motors,Paid In Full,756.00,9424,INSTALL
Lucid Motors,Paid In Full,.00,9424,LH012IFJCVS/GO
Lucid Motors,Paid In Full,420.00,9424,MISC. MATERIAL
Lucid Motors,Paid In Full,4950.00,9424,MXW6/C=-Z10
Lucid Motors,Paid In Full,3333.75,9424,MXWAPT8=-Z10
Lucid Motors,Paid In Full,1737.50,9424,MXWNCS8
Lucid Motors,Paid In Full,.00,9424,OFE
Lucid Motors,Paid In Full,.00,9424,OFE
Lucid Motors,Paid In Full,183.60,9424,PD-815SC-NS
Lucid Motors,Paid In Full,237.60,9424,PD-915R
Lucid Motors,Paid In Full,4560.00,9424,Programming
Lucid Motors,Paid In Full,1064.00,9424,Programming
Lucid Motors,Paid In Full,1872.00,9424,PS-C63RT WHITE
Lucid Motors,Paid In Full,4031.72,9424,QUOTE #10387
Lucid Motors,Paid In Full,-4031.72,9424,QUOTE #10387
Lucid Motors,Paid In Full,2115.00,9424,SHIPPING
Lucid Motors,Paid In Full,240.00,9424,SHIPPING
Lucid Motors,Paid In Full,1922.80,9424,SL-2U-LLQ670E-GD
Lucid Motors,Paid In Full,.00,9424,SNOW-JMU
Lucid Motors,Paid In Full,4291.20,9424,TesiraFORTE X 1600​
Lucid Motors,Paid In Full,2178.00,9424,TS-1070-B-S
Lucid Motors,Paid In Full,81.52,9424,U1V
Lucid Motors,Paid In Full,54.00,9424,U2V
Lucid Motors,Paid In Full,660.00,9424,USB-EXT-2 KIT
Lucid Motors,Paid In Full,.00,9424,VG-LFJ32SWW
Lucid Motors,Paid In Full,116.64,9424,VT1
Lucid Motors,Paid In Full,225.49,9424,XSM1U
Greenwood United Methodist Church Inc.,Paid In Full,612.04,9377,QLXD1=-G50
Greenwood United Methodist Church Inc.,Paid In Full,725.46,9377,QLXD2/SM58=-G50
Greenwood United Methodist Church Inc.,Paid In Full,156.22,9377,SBC200
Greenwood United Methodist Church Inc.,Paid In Full,192.60,9377,WL185
MAC SHACK CLIFTON,Paid In Full,98.82,9402,7131100
MAC SHACK CLIFTON,Paid In Full,305.00,9402,LTM1U
MAC SHACK CLIFTON,Paid In Full,28.00,9402,MISC. MATERIAL
MAC SHACK CLIFTON,Paid In Full,1520.00,9402,NSL
Phos Community Church,Paid In Full,976.55,9724,K12.2
Phos Community Church,Paid In Full,165.74,9724,K12.2 YOKE
Phos Community Church,Paid In Full,70.00,9724,SHIPPING
Delta Services,Paid In Full,89.95,9884,14TRHSS10
Delta Services,Paid In Full,.00,9884,25225BWH1000
Delta Services,Paid In Full,486.00,9884,Freight
Delta Services,Paid In Full,270.35,9884,GPN1200K
Delta Services,Paid In Full,270.35,9884,GPN1200K
Delta Services,Paid In Full,.00,9884,JH12BW (100)
Delta Services,Paid In Full,1851.60,9884,M1000-USA
Delta Services,Paid In Full,2499.66,9884,M1000-USA
Delta Services,Paid In Full,1350.00,9884,MISC. MATERIAL
Delta Services,Paid In Full,11340.00,9884,Onsite Installation
Delta Services,Paid In Full,8775.00,9884,Professional Services
Delta Services,Paid In Full,.00,9884,SLK15L3
Delta Services,Paid In Full,1670.92,9884,Z4-B
Delta Services,Paid In Full,1670.92,9884,Z4-B
Endress & Hauser,Paid In Full,1075.69,9699,22-2P-PINDSH-BLK
Endress & Hauser,Paid In Full,645.41,9699,22-2P-PINDSH-BLK
Endress & Hauser,Paid In Full,430.28,9699,22-2P-PINDSH-BLK
Endress & Hauser,Paid In Full,210.00,9699,45-241-224
Endress & Hauser,Paid In Full,126.00,9699,45-241-224
Endress & Hauser,Paid In Full,84.00,9699,45-241-224
Endress & Hauser,Paid In Full,29.52,9699,60-740-01
Endress & Hauser,Paid In Full,68.88,9699,60-740-01
Endress & Hauser,Paid In Full,190.80,9699,70-1065-05
Endress & Hauser,Paid In Full,445.20,9699,70-1065-05
Endress & Hauser,Paid In Full,270.00,9699,70-1065-55
Endress & Hauser,Paid In Full,630.00,9699,70-1065-55
Endress & Hauser,Paid In Full,169.41,9699,7131100
Endress & Hauser,Paid In Full,203.29,9699,7131801
Endress & Hauser,Paid In Full,474.35,9699,7131801
Endress & Hauser,Paid In Full,4074.00,9699,A400MB
Endress & Hauser,Paid In Full,2444.40,9699,A400MB
Endress & Hauser,Paid In Full,1629.60,9699,A400MB
Endress & Hauser,Paid In Full,990.00,9699,AM-3100-WF
Endress & Hauser,Paid In Full,594.00,9699,AM-3100-WF
Endress & Hauser,Paid In Full,396.00,9699,AM-3100-WF
Endress & Hauser,Paid In Full,2.45,9699,CG27320
Endress & Hauser,Paid In Full,5.71,9699,CG27320
Endress & Hauser,Paid In Full,924.00,9699,CP4N
Endress & Hauser,Paid In Full,554.40,9699,CP4N
Endress & Hauser,Paid In Full,369.60,9699,CP4N
Endress & Hauser,Paid In Full,1200.00,9699,Design Engineering
Endress & Hauser,Paid In Full,720.00,9699,Design Engineering
Endress & Hauser,Paid In Full,480.00,9699,Design Engineering
Endress & Hauser,Paid In Full,851.40,9699,DM-MD8X8-CPU3
Endress & Hauser,Paid In Full,1986.60,9699,DM-MD8X8-CPU3
Endress & Hauser,Paid In Full,2574.00,9699,DM-NVX-D30
Endress & Hauser,Paid In Full,3432.00,9699,DM-NVX-E30C
Endress & Hauser,Paid In Full,237.60,9699,DM-PSU-8-PLUS
Endress & Hauser,Paid In Full,554.40,9699,DM-PSU-8-PLUS
Endress & Hauser,Paid In Full,2138.40,9699,DM-RMC-4KZ-SCALER-C
Endress & Hauser,Paid In Full,4989.60,9699,DM-RMC-4KZ-SCALER-C
Endress & Hauser,Paid In Full,811.08,9699,DMC-4KZ-CO-HD
Endress & Hauser,Paid In Full,1892.52,9699,DMC-4KZ-CO-HD
Endress & Hauser,Paid In Full,1267.20,9699,DMC-4KZ-HD
Endress & Hauser,Paid In Full,2956.80,9699,DMC-4KZ-HD
Endress & Hauser,Paid In Full,356.40,9699,DMC-4KZ-HDO
Endress & Hauser,Paid In Full,831.60,9699,DMC-4KZ-HDO
Endress & Hauser,Paid In Full,660.00,9699,DMF-CI-8
Endress & Hauser,Paid In Full,655.20,9699,Extended Support - Room License
Endress & Hauser,Paid In Full,393.12,9699,Extended Support - Room License
Endress & Hauser,Paid In Full,262.08,9699,Extended Support - Room License
Endress & Hauser,Paid In Full,10000.00,9699,Extended Support Agreement
Endress & Hauser,Paid In Full,6000.00,9699,Extended Support Agreement
Endress & Hauser,Paid In Full,4000.00,9699,Extended Support Agreement
Endress & Hauser,Paid In Full,531.60,9699,GLS-PART-CN
Endress & Hauser,Paid In Full,2647.20,9699,GSM4248PX-100NAS
Endress & Hauser,Paid In Full,136.80,9699,HDPMM06F
Endress & Hauser,Paid In Full,57.46,9699,HDPMM06F
Endress & Hauser,Paid In Full,1200.00,9699,Installation Materials and Supplies
Endress & Hauser,Paid In Full,69.53,9699,Installation Materials and Supplies
Endress & Hauser,Paid In Full,46.35,9699,Installation Materials and Supplies
Endress & Hauser,Paid In Full,7447.20,9699,IV-CAMA3-20-N-W-1B
Endress & Hauser,Paid In Full,4468.32,9699,IV-CAMA3-20-N-W-1B
Endress & Hauser,Paid In Full,2978.88,9699,IV-CAMA3-20-N-W-1B
Endress & Hauser,Paid In Full,11308.80,9699,IV-CAMPTZ-20-N-W-1B
Endress & Hauser,Paid In Full,6785.28,9699,IV-CAMPTZ-20-N-W-1B
Endress & Hauser,Paid In Full,4523.52,9699,IV-CAMPTZ-20-N-W-1B
Endress & Hauser,Paid In Full,2400.00,9699,IV-PROSERVICE-1B
Endress & Hauser,Paid In Full,1440.00,9699,IV-PROSERVICE-1B
Endress & Hauser,Paid In Full,960.00,9699,IV-PROSERVICE-1B
Endress & Hauser,Paid In Full,10794.00,9699,IV-SAM-VXN-1B
Endress & Hauser,Paid In Full,6476.40,9699,IV-SAM-VXN-1B
Endress & Hauser,Paid In Full,4317.60,9699,IV-SAM-VXN-1B
Endress & Hauser,Paid In Full,129.60,9699,IVA-CMT-BRKTJ-1B
Endress & Hauser,Paid In Full,77.76,9699,IVA-CMT-BRKTJ-1B
Endress & Hauser,Paid In Full,51.84,9699,IVA-CMT-BRKTJ-1B
Endress & Hauser,Paid In Full,900.00,9699,MISC. MATERIAL
Endress & Hauser,Paid In Full,540.00,9699,MISC. MATERIAL
Endress & Hauser,Paid In Full,360.00,9699,MISC. MATERIAL
Endress & Hauser,Paid In Full,3276.00,9699,MX395B/C-LED
Endress & Hauser,Paid In Full,1965.60,9699,MX395B/C-LED
Endress & Hauser,Paid In Full,56.16,9699,MX395B/C-LED
Endress & Hauser,Paid In Full,1310.40,9699,MX395B/C-LED
Endress & Hauser,Paid In Full,131.04,9699,MX395B/C-LED
Endress & Hauser,Paid In Full,3781.20,9699,MXA920W-S
Endress & Hauser,Paid In Full,2268.72,9699,MXA920W-S
Endress & Hauser,Paid In Full,1512.48,9699,MXA920W-S
Endress & Hauser,Paid In Full,10800.00,9699,Onsite Installation
Endress & Hauser,Paid In Full,1900.00,9699,Onsite Installation
Endress & Hauser,Paid In Full,6480.00,9699,Onsite Installation
Endress & Hauser,Paid In Full,1140.00,9699,Onsite Installation
Endress & Hauser,Paid In Full,4320.00,9699,Onsite Installation
Endress & Hauser,Paid In Full,760.00,9699,Onsite Installation
Endress & Hauser,Paid In Full,594.00,9699,PC-300
Endress & Hauser,Paid In Full,396.00,9699,PC-350V-18
Endress & Hauser,Paid In Full,237.60,9699,PC-350V-18
Endress & Hauser,Paid In Full,158.40,9699,PC-350V-18
Endress & Hauser,Paid In Full,6.08,9699,PC6B005YL
Endress & Hauser,Paid In Full,14.20,9699,PC6B005YL
Endress & Hauser,Paid In Full,79.60,9699,PC6B007BK
Endress & Hauser,Paid In Full,19.95,9699,PC6B015BK
Endress & Hauser,Paid In Full,46.55,9699,PC6B015BK
Endress & Hauser,Paid In Full,2500.00,9699,Programming
Endress & Hauser,Paid In Full,1500.00,9699,Programming
Endress & Hauser,Paid In Full,1000.00,9699,Programming
Endress & Hauser,Paid In Full,540.00,9699,Project Management
Endress & Hauser,Paid In Full,324.00,9699,Project Management
Endress & Hauser,Paid In Full,216.00,9699,Project Management
Endress & Hauser,Paid In Full,405.60,9699,QB24R-B
Endress & Hauser,Paid In Full,243.36,9699,QB24R-B
Endress & Hauser,Paid In Full,162.24,9699,QB24R-B
Endress & Hauser,Paid In Full,686.40,9699,QLXD1=-G50
Endress & Hauser,Paid In Full,411.84,9699,QLXD1=-G50
Endress & Hauser,Paid In Full,102.96,9699,QLXD1=-G50
Endress & Hauser,Paid In Full,274.56,9699,QLXD1=-G50
Endress & Hauser,Paid In Full,240.24,9699,QLXD1=-G50
Endress & Hauser,Paid In Full,813.60,9699,QLXD2/SM58=-G50
Endress & Hauser,Paid In Full,488.16,9699,QLXD2/SM58=-G50
Endress & Hauser,Paid In Full,325.44,9699,QLXD2/SM58=-G50
Endress & Hauser,Paid In Full,1305.60,9699,QLXD4=-G50
Endress & Hauser,Paid In Full,783.36,9699,QLXD4=-G50
Endress & Hauser,Paid In Full,522.24,9699,QLXD4=-G50
Endress & Hauser,Paid In Full,367.20,9699,SDI2USB3
Endress & Hauser,Paid In Full,856.80,9699,SDI2USB3
Endress & Hauser,Paid In Full,544.80,9699,Tesira DAN-1
Endress & Hauser,Paid In Full,313.81,9699,Tesira DAN-1
Endress & Hauser,Paid In Full,209.20,9699,Tesira DAN-1
